store_id,inventory_id,title,rating,rental_rate,replacement_cost
1,3951,"SUMMER SCARFACE",G,0.99,25.99
1,3952,"SUMMER SCARFACE",G,0.99,25.99
1,3953,"SUMMER SCARFACE",G,0.99,25.99
1,3956,"SUN CONFESSIONS",R,0.99,9.99
1,3957,"SUN CONFESSIONS",R,0.99,9.99
1,3958,"SUN CONFESSIONS",R,0.99,9.99
1,3959,"SUN CONFESSIONS",R,0.99,9.99
1,3963,"SUNDANCE INVASION",NC-17,0.99,21.99
1,3964,"SUNDANCE INVASION",NC-17,0.99,21.99
1,3965,"SUNDANCE INVASION",NC-17,0.99,21.99
1,3966,"SUNDANCE INVASION",NC-17,0.99,21.99
1,3969,"SUNRISE LEAGUE",PG-13,4.99,19.99
1,3970,"SUNRISE LEAGUE",PG-13,4.99,19.99
1,3971,"SUNRISE LEAGUE",PG-13,4.99,19.99
1,3972,"SUNRISE LEAGUE",PG-13,4.99,19.99
1,3977,"SUPER WYOMING",PG,4.99,10.99
1,3978,"SUPER WYOMING",PG,4.99,10.99
1,3979,"SUPER WYOMING",PG,4.99,10.99
1,3980,"SUPER WYOMING",PG,4.99,10.99
1,3981,"SUPERFLY TRIP",PG,0.99,27.99
1,3982,"SUPERFLY TRIP",PG,0.99,27.99
1,3983,"SUPERFLY TRIP",PG,0.99,27.99
1,3984,"SUSPECTS QUILLS",PG,2.99,22.99
1,3985,"SUSPECTS QUILLS",PG,2.99,22.99
1,3986,"SUSPECTS QUILLS",PG,2.99,22.99
1,3987,"SUSPECTS QUILLS",PG,2.99,22.99
1,3991,"SWARM GOLD",PG-13,0.99,12.99
1,3992,"SWARM GOLD",PG-13,0.99,12.99
1,3993,"SWARM GOLD",PG-13,0.99,12.99
1,3994,"SWARM GOLD",PG-13,0.99,12.99
1,3999,"SWEDEN SHINING",PG,4.99,19.99
1,4000,"SWEDEN SHINING",PG,4.99,19.99
1,4007,"SWEETHEARTS SUSPECTS",G,0.99,13.99
1,4008,"SWEETHEARTS SUSPECTS",G,0.99,13.99
1,4009,"SWEETHEARTS SUSPECTS",G,0.99,13.99
1,4010,"SWEETHEARTS SUSPECTS",G,0.99,13.99
1,4015,"TALENTED HOMICIDE",PG,0.99,9.99
1,4016,"TALENTED HOMICIDE",PG,0.99,9.99
1,4017,"TALENTED HOMICIDE",PG,0.99,9.99
1,4022,"TARZAN VIDEOTAPE",PG-13,2.99,11.99
1,4023,"TARZAN VIDEOTAPE",PG-13,2.99,11.99
1,4024,"TAXI KICK",PG-13,0.99,23.99
1,4025,"TAXI KICK",PG-13,0.99,23.99
1,4026,"TAXI KICK",PG-13,0.99,23.99
1,4033,"TELEGRAPH VOYAGE",PG,4.99,20.99
1,4034,"TELEGRAPH VOYAGE",PG,4.99,20.99
1,4035,"TELEGRAPH VOYAGE",PG,4.99,20.99
1,4036,"TELEGRAPH VOYAGE",PG,4.99,20.99
1,4040,"TELEMARK HEARTBREAKERS",PG-13,2.99,9.99
1,4041,"TELEMARK HEARTBREAKERS",PG-13,2.99,9.99
1,4042,"TELEMARK HEARTBREAKERS",PG-13,2.99,9.99
1,4043,"TELEMARK HEARTBREAKERS",PG-13,2.99,9.99
1,4052,"TENENBAUMS COMMAND",PG-13,0.99,24.99
1,4053,"TENENBAUMS COMMAND",PG-13,0.99,24.99
1,4054,"TENENBAUMS COMMAND",PG-13,0.99,24.99
1,4055,"TENENBAUMS COMMAND",PG-13,0.99,24.99
1,4061,"TEXAS WATCH",NC-17,0.99,22.99
1,4062,"TEXAS WATCH",NC-17,0.99,22.99
1,4063,"THEORY MERMAID",PG-13,0.99,9.99
1,4064,"THEORY MERMAID",PG-13,0.99,9.99
1,4065,"THEORY MERMAID",PG-13,0.99,9.99
1,4066,"THEORY MERMAID",PG-13,0.99,9.99
1,4067,"THIEF PELICAN",PG-13,4.99,28.99
1,4068,"THIEF PELICAN",PG-13,4.99,28.99
1,4069,"THIEF PELICAN",PG-13,4.99,28.99
1,4070,"THIEF PELICAN",PG-13,4.99,28.99
1,4073,"THIN SAGEBRUSH",PG-13,4.99,9.99
1,4074,"THIN SAGEBRUSH",PG-13,4.99,9.99
1,4075,"THIN SAGEBRUSH",PG-13,4.99,9.99
1,4076,"THIN SAGEBRUSH",PG-13,4.99,9.99
1,4077,"TIES HUNGER",R,4.99,28.99
1,4078,"TIES HUNGER",R,4.99,28.99
1,4079,"TIES HUNGER",R,4.99,28.99
1,4080,"TIGHTS DAWN",R,0.99,14.99
1,4081,"TIGHTS DAWN",R,0.99,14.99
1,4082,"TIGHTS DAWN",R,0.99,14.99
1,4087,"TIMBERLAND SKY",G,0.99,13.99
1,4088,"TIMBERLAND SKY",G,0.99,13.99
1,4089,"TIMBERLAND SKY",G,0.99,13.99
1,4094,"TITANIC BOONDOCK",R,4.99,18.99
1,4095,"TITANIC BOONDOCK",R,4.99,18.99
1,4096,"TITANIC BOONDOCK",R,4.99,18.99
1,4101,"TITANS JERK",PG,4.99,11.99
1,4102,"TITANS JERK",PG,4.99,11.99
1,4103,"TITANS JERK",PG,4.99,11.99
1,4104,"TITANS JERK",PG,4.99,11.99
1,4109,"TOMATOES HELLFIGHTERS",PG,0.99,23.99
1,4110,"TOMATOES HELLFIGHTERS",PG,0.99,23.99
1,4111,"TOMATOES HELLFIGHTERS",PG,0.99,23.99
1,4114,"TOMORROW HUSTLER",R,2.99,21.99
1,4115,"TOMORROW HUSTLER",R,2.99,21.99
1,4116,"TOMORROW HUSTLER",R,2.99,21.99
1,4117,"TOMORROW HUSTLER",R,2.99,21.99
1,4121,"TOOTSIE PILOT",PG,0.99,10.99
1,4122,"TOOTSIE PILOT",PG,0.99,10.99
1,4125,"TORQUE BOUND",G,4.99,27.99
1,4126,"TORQUE BOUND",G,4.99,27.99
1,4127,"TORQUE BOUND",G,4.99,27.99
1,4128,"TORQUE BOUND",G,4.99,27.99
1,4133,"TOURIST PELICAN",PG-13,4.99,18.99
1,4134,"TOURIST PELICAN",PG-13,4.99,18.99
1,4135,"TOURIST PELICAN",PG-13,4.99,18.99
1,4138,"TOWERS HURRICANE",NC-17,0.99,14.99
1,4139,"TOWERS HURRICANE",NC-17,0.99,14.99
1,4140,"TOWERS HURRICANE",NC-17,0.99,14.99
1,4141,"TOWN ARK",R,2.99,17.99
1,4142,"TOWN ARK",R,2.99,17.99
1,4145,"TRACY CIDER",G,0.99,29.99
1,4146,"TRACY CIDER",G,0.99,29.99
1,4147,"TRACY CIDER",G,0.99,29.99
1,4148,"TRACY CIDER",G,0.99,29.99
1,4152,"TRADING PINOCCHIO",PG,4.99,22.99
1,4153,"TRADING PINOCCHIO",PG,4.99,22.99
1,4154,"TRADING PINOCCHIO",PG,4.99,22.99
1,4155,"TRADING PINOCCHIO",PG,4.99,22.99
1,4161,"TRAIN BUNCH",R,4.99,26.99
1,4162,"TRAIN BUNCH",R,4.99,26.99
1,4163,"TRAINSPOTTING STRANGERS",PG-13,4.99,10.99
1,4164,"TRAINSPOTTING STRANGERS",PG-13,4.99,10.99
1,4165,"TRAINSPOTTING STRANGERS",PG-13,4.99,10.99
1,4166,"TRAMP OTHERS",PG,0.99,27.99
1,4167,"TRAMP OTHERS",PG,0.99,27.99
1,4171,"TRANSLATION SUMMER",PG-13,0.99,10.99
1,4172,"TRANSLATION SUMMER",PG-13,0.99,10.99
1,4173,"TRANSLATION SUMMER",PG-13,0.99,10.99
1,4174,"TRANSLATION SUMMER",PG-13,0.99,10.99
1,4175,"TRAP GUYS",G,4.99,11.99
1,4176,"TRAP GUYS",G,4.99,11.99
1,4181,"TRIP NEWTON",PG-13,4.99,14.99
1,4182,"TRIP NEWTON",PG-13,4.99,14.99
1,4183,"TRIP NEWTON",PG-13,4.99,14.99
1,4184,"TRIP NEWTON",PG-13,4.99,14.99
1,4189,"TROJAN TOMORROW",PG,2.99,9.99
1,4190,"TROJAN TOMORROW",PG,2.99,9.99
1,4191,"TROJAN TOMORROW",PG,2.99,9.99
1,4195,"TROOPERS METAL",R,0.99,20.99
1,4196,"TROOPERS METAL",R,0.99,20.99
1,4197,"TROOPERS METAL",R,0.99,20.99
1,4198,"TROOPERS METAL",R,0.99,20.99
1,4201,"TROUBLE DATE",PG,2.99,13.99
1,4202,"TROUBLE DATE",PG,2.99,13.99
1,4207,"TRUMAN CRAZY",G,4.99,9.99
1,4208,"TRUMAN CRAZY",G,4.99,9.99
1,4209,"TRUMAN CRAZY",G,4.99,9.99
1,4210,"TRUMAN CRAZY",G,4.99,9.99
1,4213,"TURN STAR",G,2.99,10.99
1,4214,"TURN STAR",G,2.99,10.99
1,4217,"TUXEDO MILE",R,2.99,24.99
1,4218,"TUXEDO MILE",R,2.99,24.99
1,4219,"TUXEDO MILE",R,2.99,24.99
1,4226,"TYCOON GATHERING",G,4.99,17.99
1,4227,"TYCOON GATHERING",G,4.99,17.99
1,4228,"TYCOON GATHERING",G,4.99,17.99
1,4229,"TYCOON GATHERING",G,4.99,17.99
1,4230,"UNBREAKABLE KARATE",G,0.99,16.99
1,4231,"UNBREAKABLE KARATE",G,0.99,16.99
1,4232,"UNBREAKABLE KARATE",G,0.99,16.99
1,4235,"UNCUT SUICIDES",PG-13,2.99,29.99
1,4236,"UNCUT SUICIDES",PG-13,2.99,29.99
1,4239,"UNDEFEATED DALMATIONS",PG-13,4.99,22.99
1,4240,"UNDEFEATED DALMATIONS",PG-13,4.99,22.99
1,4241,"UNDEFEATED DALMATIONS",PG-13,4.99,22.99
1,4249,"UNFORGIVEN ZOOLANDER",PG,0.99,15.99
1,4250,"UNFORGIVEN ZOOLANDER",PG,0.99,15.99
1,4254,"UNITED PILOT",R,0.99,27.99
1,4255,"UNITED PILOT",R,0.99,27.99
1,4256,"UNITED PILOT",R,0.99,27.99
1,4261,"UPRISING UPTOWN",NC-17,2.99,16.99
1,4262,"UPRISING UPTOWN",NC-17,2.99,16.99
1,4263,"UPRISING UPTOWN",NC-17,2.99,16.99
1,4264,"UPRISING UPTOWN",NC-17,2.99,16.99
1,4265,"UPTOWN YOUNG",PG,2.99,16.99
1,4266,"UPTOWN YOUNG",PG,2.99,16.99
1,4267,"UPTOWN YOUNG",PG,2.99,16.99
1,4268,"USUAL UNTOUCHABLES",PG-13,4.99,21.99
1,4269,"USUAL UNTOUCHABLES",PG-13,4.99,21.99
1,4270,"USUAL UNTOUCHABLES",PG-13,4.99,21.99
1,4271,"USUAL UNTOUCHABLES",PG-13,4.99,21.99
1,4272,"VACATION BOONDOCK",R,2.99,23.99
1,4273,"VACATION BOONDOCK",R,2.99,23.99
1,4274,"VACATION BOONDOCK",R,2.99,23.99
1,4281,"VALLEY PACKER",G,0.99,21.99
1,4282,"VALLEY PACKER",G,0.99,21.99
1,4285,"VAMPIRE WHALE",NC-17,4.99,11.99
1,4286,"VAMPIRE WHALE",NC-17,4.99,11.99
1,4287,"VAMPIRE WHALE",NC-17,4.99,11.99
1,4293,"VANISHING ROCKY",NC-17,2.99,21.99
1,4294,"VANISHING ROCKY",NC-17,2.99,21.99
1,4299,"VARSITY TRIP",NC-17,2.99,14.99
1,4300,"VARSITY TRIP",NC-17,2.99,14.99
1,4304,"VELVET TERMINATOR",R,4.99,14.99
1,4305,"VELVET TERMINATOR",R,4.99,14.99
1,4306,"VELVET TERMINATOR",R,4.99,14.99
1,4307,"VELVET TERMINATOR",R,4.99,14.99
1,4314,"VICTORY ACADEMY",PG-13,0.99,19.99
1,4315,"VICTORY ACADEMY",PG-13,0.99,19.99
1,4316,"VICTORY ACADEMY",PG-13,0.99,19.99
1,4317,"VIDEOTAPE ARSENIC",NC-17,4.99,10.99
1,4318,"VIDEOTAPE ARSENIC",NC-17,4.99,10.99
1,4319,"VIDEOTAPE ARSENIC",NC-17,4.99,10.99
1,4320,"VIDEOTAPE ARSENIC",NC-17,4.99,10.99
1,4324,"VIETNAM SMOOCHY",PG-13,0.99,27.99
1,4325,"VIETNAM SMOOCHY",PG-13,0.99,27.99
1,4328,"VIRGIN DAISY",PG-13,4.99,29.99
1,4329,"VIRGIN DAISY",PG-13,4.99,29.99
1,4333,"VIRGINIAN PLUTO",R,0.99,22.99
1,4334,"VIRGINIAN PLUTO",R,0.99,22.99
1,4335,"VIRGINIAN PLUTO",R,0.99,22.99
1,4336,"VIRGINIAN PLUTO",R,0.99,22.99
1,4345,"VISION TORQUE",PG-13,0.99,16.99
1,4346,"VISION TORQUE",PG-13,0.99,16.99
1,4347,"VOICE PEACH",PG-13,0.99,22.99
1,4348,"VOICE PEACH",PG-13,0.99,22.99
1,4353,"VOLCANO TEXAS",NC-17,0.99,27.99
1,4354,"VOLCANO TEXAS",NC-17,0.99,27.99
1,4355,"VOLCANO TEXAS",NC-17,0.99,27.99
1,4356,"VOLCANO TEXAS",NC-17,0.99,27.99
1,4359,"VOYAGE LEGALLY",PG-13,0.99,28.99
1,4360,"VOYAGE LEGALLY",PG-13,0.99,28.99
1,4361,"VOYAGE LEGALLY",PG-13,0.99,28.99
1,4366,"WAGON JAWS",PG,2.99,17.99
1,4367,"WAGON JAWS",PG,2.99,17.99
1,4368,"WAGON JAWS",PG,2.99,17.99
1,4369,"WAIT CIDER",PG-13,0.99,9.99
1,4370,"WAIT CIDER",PG-13,0.99,9.99
1,4371,"WAIT CIDER",PG-13,0.99,9.99
1,4372,"WAIT CIDER",PG-13,0.99,9.99
1,4375,"WANDA CHAMBER",PG-13,4.99,23.99
1,4376,"WANDA CHAMBER",PG-13,4.99,23.99
1,4377,"WANDA CHAMBER",PG-13,4.99,23.99
1,4378,"WANDA CHAMBER",PG-13,4.99,23.99
1,4379,"WAR NOTTING",G,4.99,26.99
1,4380,"WAR NOTTING",G,4.99,26.99
1,4381,"WAR NOTTING",G,4.99,26.99
1,4384,"WARDROBE PHANTOM",G,2.99,19.99
1,4385,"WARDROBE PHANTOM",G,2.99,19.99
1,4386,"WARDROBE PHANTOM",G,2.99,19.99
1,4390,"WARLOCK WEREWOLF",G,2.99,10.99
1,4391,"WARLOCK WEREWOLF",G,2.99,10.99
1,4395,"WASH HEAVENLY",R,4.99,22.99
1,4396,"WASH HEAVENLY",R,4.99,22.99
1,4397,"WASH HEAVENLY",R,4.99,22.99
1,4400,"WASTELAND DIVINE",PG,2.99,18.99
1,4401,"WASTELAND DIVINE",PG,2.99,18.99
1,4402,"WASTELAND DIVINE",PG,2.99,18.99
1,4403,"WASTELAND DIVINE",PG,2.99,18.99
1,4404,"WATCH TRACY",PG,0.99,12.99
1,4405,"WATCH TRACY",PG,0.99,12.99
1,4409,"WATERFRONT DELIVERANCE",G,4.99,17.99
1,4410,"WATERFRONT DELIVERANCE",G,4.99,17.99
1,4411,"WATERFRONT DELIVERANCE",G,4.99,17.99
1,4414,"WATERSHIP FRONTIER",G,0.99,28.99
1,4415,"WATERSHIP FRONTIER",G,0.99,28.99
1,4416,"WEDDING APOLLO",PG,0.99,14.99
1,4417,"WEDDING APOLLO",PG,0.99,14.99
1,4422,"WEEKEND PERSONAL",R,2.99,26.99
1,4423,"WEEKEND PERSONAL",R,2.99,26.99
1,4424,"WEEKEND PERSONAL",R,2.99,26.99
1,4427,"WEREWOLF LOLA",G,4.99,19.99
1,4428,"WEREWOLF LOLA",G,4.99,19.99
1,4429,"WEREWOLF LOLA",G,4.99,19.99
1,4430,"WEST LION",G,4.99,29.99
1,4431,"WEST LION",G,4.99,29.99
1,4432,"WEST LION",G,4.99,29.99
1,4433,"WEST LION",G,4.99,29.99
1,4434,"WESTWARD SEABISCUIT",NC-17,0.99,11.99
1,4435,"WESTWARD SEABISCUIT",NC-17,0.99,11.99
1,4436,"WESTWARD SEABISCUIT",NC-17,0.99,11.99
1,4441,"WHALE BIKINI",PG-13,4.99,11.99
1,4442,"WHALE BIKINI",PG-13,4.99,11.99
1,4443,"WHALE BIKINI",PG-13,4.99,11.99
1,4444,"WHALE BIKINI",PG-13,4.99,11.99
1,4445,"WHISPERER GIANT",PG-13,4.99,24.99
1,4446,"WHISPERER GIANT",PG-13,4.99,24.99
1,4447,"WHISPERER GIANT",PG-13,4.99,24.99
1,4451,"WIFE TURN",NC-17,4.99,27.99
1,4452,"WIFE TURN",NC-17,4.99,27.99
1,4453,"WIFE TURN",NC-17,4.99,27.99
1,4454,"WIFE TURN",NC-17,4.99,27.99
1,4459,"WILD APOLLO",R,0.99,24.99
1,4460,"WILD APOLLO",R,0.99,24.99
1,4461,"WILLOW TRACY",R,2.99,22.99
1,4462,"WILLOW TRACY",R,2.99,22.99
1,4466,"WIND PHANTOM",R,0.99,12.99
1,4467,"WIND PHANTOM",R,0.99,12.99
1,4475,"WISDOM WORKER",R,0.99,12.99
1,4476,"WISDOM WORKER",R,0.99,12.99
1,4477,"WISDOM WORKER",R,0.99,12.99
1,4478,"WITCHES PANIC",NC-17,4.99,10.99
1,4479,"WITCHES PANIC",NC-17,4.99,10.99
1,4480,"WITCHES PANIC",NC-17,4.99,10.99
1,4481,"WITCHES PANIC",NC-17,4.99,10.99
1,4485,"WIZARD COLDBLOODED",PG,4.99,12.99
1,4486,"WIZARD COLDBLOODED",PG,4.99,12.99
1,4487,"WIZARD COLDBLOODED",PG,4.99,12.99
1,4490,"WOLVES DESIRE",NC-17,0.99,13.99
1,4491,"WOLVES DESIRE",NC-17,0.99,13.99
1,4492,"WOLVES DESIRE",NC-17,0.99,13.99
1,4496,"WOMEN DORADO",R,0.99,23.99
1,4497,"WOMEN DORADO",R,0.99,23.99
1,4498,"WOMEN DORADO",R,0.99,23.99
1,4503,"WON DARES",PG,2.99,18.99
1,4504,"WON DARES",PG,2.99,18.99
1,4505,"WON DARES",PG,2.99,18.99
1,4506,"WONDERFUL DROP",NC-17,2.99,20.99
1,4507,"WONDERFUL DROP",NC-17,2.99,20.99
1,4508,"WONDERLAND CHRISTMAS",PG,4.99,19.99
1,4509,"WONDERLAND CHRISTMAS",PG,4.99,19.99
1,4510,"WONDERLAND CHRISTMAS",PG,4.99,19.99
1,4511,"WONDERLAND CHRISTMAS",PG,4.99,19.99
1,4515,"WONKA SEA",NC-17,2.99,24.99
1,4516,"WONKA SEA",NC-17,2.99,24.99
1,4517,"WONKA SEA",NC-17,2.99,24.99
1,4518,"WONKA SEA",NC-17,2.99,24.99
1,4521,"WORDS HUNTER",PG,2.99,13.99
1,4522,"WORDS HUNTER",PG,2.99,13.99
1,4525,"WORKER TARZAN",R,2.99,26.99
1,4526,"WORKER TARZAN",R,2.99,26.99
1,4527,"WORKER TARZAN",R,2.99,26.99
1,4530,"WORKING MICROCOSMOS",R,4.99,22.99
1,4531,"WORKING MICROCOSMOS",R,4.99,22.99
1,4532,"WORKING MICROCOSMOS",R,4.99,22.99
1,4533,"WORKING MICROCOSMOS",R,4.99,22.99
1,4538,"WORST BANGER",PG,2.99,26.99
1,4539,"WORST BANGER",PG,2.99,26.99
1,4547,"WRONG BEHAVIOR",PG-13,2.99,10.99
1,4548,"WRONG BEHAVIOR",PG-13,2.99,10.99
1,4549,"WRONG BEHAVIOR",PG-13,2.99,10.99
1,4550,"WRONG BEHAVIOR",PG-13,2.99,10.99
1,4554,"WYOMING STORM",PG-13,4.99,29.99
1,4555,"WYOMING STORM",PG-13,4.99,29.99
1,4556,"WYOMING STORM",PG-13,4.99,29.99
1,4557,"YENTL IDAHO",R,4.99,11.99
1,4558,"YENTL IDAHO",R,4.99,11.99
1,4559,"YENTL IDAHO",R,4.99,11.99
1,4560,"YENTL IDAHO",R,4.99,11.99
1,4563,"YOUNG LANGUAGE",G,0.99,9.99
1,4564,"YOUNG LANGUAGE",G,0.99,9.99
1,4565,"YOUTH KICK",NC-17,0.99,14.99
1,4566,"YOUTH KICK",NC-17,0.99,14.99
1,4569,"ZOOLANDER FICTION",R,2.99,28.99
1,4570,"ZOOLANDER FICTION",R,2.99,28.99
1,4574,"ZORRO ARK",NC-17,4.99,18.99
1,4575,"ZORRO ARK",NC-17,4.99,18.99
1,4576,"ZORRO ARK",NC-17,4.99,18.99
1,4577,"ZORRO ARK",NC-17,4.99,18.99
2,5,"ACADEMY DINOSAUR",PG,0.99,20.99
2,6,"ACADEMY DINOSAUR",PG,0.99,20.99
2,7,"ACADEMY DINOSAUR",PG,0.99,20.99
2,8,"ACADEMY DINOSAUR",PG,0.99,20.99
2,9,"ACE GOLDFINGER",G,4.99,12.99
2,10,"ACE GOLDFINGER",G,4.99,12.99
2,11,"ACE GOLDFINGER",G,4.99,12.99
2,12,"ADAPTATION HOLES",NC-17,2.99,18.99
2,13,"ADAPTATION HOLES",NC-17,2.99,18.99
2,14,"ADAPTATION HOLES",NC-17,2.99,18.99
2,15,"ADAPTATION HOLES",NC-17,2.99,18.99
2,20,"AFFAIR PREJUDICE",G,2.99,26.99
2,21,"AFFAIR PREJUDICE",G,2.99,26.99
2,22,"AFFAIR PREJUDICE",G,2.99,26.99
2,23,"AFRICAN EGG",G,2.99,22.99
2,24,"AFRICAN EGG",G,2.99,22.99
2,25,"AFRICAN EGG",G,2.99,22.99
2,29,"AGENT TRUMAN",PG,2.99,17.99
2,30,"AGENT TRUMAN",PG,2.99,17.99
2,31,"AGENT TRUMAN",PG,2.99,17.99
2,34,"AIRPLANE SIERRA",PG-13,4.99,28.99
2,35,"AIRPLANE SIERRA",PG-13,4.99,28.99
2,36,"AIRPLANE SIERRA",PG-13,4.99,28.99
2,37,"AIRPORT POLLOCK",R,4.99,15.99
2,38,"AIRPORT POLLOCK",R,4.99,15.99
2,39,"AIRPORT POLLOCK",R,4.99,15.99
2,40,"AIRPORT POLLOCK",R,4.99,15.99
2,44,"ALABAMA DEVIL",PG-13,2.99,21.99
2,45,"ALABAMA DEVIL",PG-13,2.99,21.99
2,50,"ALADDIN CALENDAR",NC-17,4.99,24.99
2,51,"ALADDIN CALENDAR",NC-17,4.99,24.99
2,52,"ALADDIN CALENDAR",NC-17,4.99,24.99
2,57,"ALAMO VIDEOTAPE",G,0.99,16.99
2,58,"ALAMO VIDEOTAPE",G,0.99,16.99
2,59,"ALAMO VIDEOTAPE",G,0.99,16.99
2,63,"ALASKA PHANTOM",PG,0.99,22.99
2,64,"ALASKA PHANTOM",PG,0.99,22.99
2,65,"ALASKA PHANTOM",PG,0.99,22.99
2,66,"ALASKA PHANTOM",PG,0.99,22.99
2,67,"ALI FOREVER",PG,4.99,21.99
2,68,"ALI FOREVER",PG,4.99,21.99
2,69,"ALI FOREVER",PG,4.99,21.99
2,70,"ALI FOREVER",PG,4.99,21.99
2,73,"ALIEN CENTER",NC-17,2.99,10.99
2,74,"ALIEN CENTER",NC-17,2.99,10.99
2,75,"ALIEN CENTER",NC-17,2.99,10.99
2,76,"ALIEN CENTER",NC-17,2.99,10.99
2,79,"ALLEY EVOLUTION",NC-17,2.99,23.99
2,80,"ALLEY EVOLUTION",NC-17,2.99,23.99
2,84,"ALONE TRIP",R,0.99,14.99
2,85,"ALONE TRIP",R,0.99,14.99
2,86,"ALONE TRIP",R,0.99,14.99
2,90,"ALTER VICTORY",PG-13,0.99,27.99
2,91,"ALTER VICTORY",PG-13,0.99,27.99
2,92,"ALTER VICTORY",PG-13,0.99,27.99
2,97,"AMADEUS HOLY",PG,0.99,20.99
2,98,"AMADEUS HOLY",PG,0.99,20.99
2,104,"AMERICAN CIRCUS",R,4.99,17.99
2,105,"AMERICAN CIRCUS",R,4.99,17.99
2,106,"AMERICAN CIRCUS",R,4.99,17.99
2,107,"AMERICAN CIRCUS",R,4.99,17.99
2,112,"AMISTAD MIDSUMMER",G,2.99,10.99
2,113,"AMISTAD MIDSUMMER",G,2.99,10.99
2,114,"AMISTAD MIDSUMMER",G,2.99,10.99
2,118,"ANACONDA CONFESSIONS",R,0.99,9.99
2,119,"ANACONDA CONFESSIONS",R,0.99,9.99
2,128,"ANGELS LIFE",G,2.99,15.99
2,129,"ANGELS LIFE",G,2.99,15.99
2,132,"ANNIE IDENTITY",G,0.99,15.99
2,133,"ANNIE IDENTITY",G,0.99,15.99
2,134,"ANNIE IDENTITY",G,0.99,15.99
2,150,"APACHE DIVINE",NC-17,4.99,16.99
2,151,"APACHE DIVINE",NC-17,4.99,16.99
2,152,"APACHE DIVINE",NC-17,4.99,16.99
2,153,"APACHE DIVINE",NC-17,4.99,16.99
2,154,"APOCALYPSE FLAMINGOS",R,4.99,11.99
2,155,"APOCALYPSE FLAMINGOS",R,4.99,11.99
2,156,"ARABIA DOGMA",NC-17,0.99,29.99
2,157,"ARABIA DOGMA",NC-17,0.99,29.99
2,158,"ARABIA DOGMA",NC-17,0.99,29.99
2,159,"ARABIA DOGMA",NC-17,0.99,29.99
2,164,"ARACHNOPHOBIA ROLLERCOASTER",PG-13,2.99,24.99
2,165,"ARACHNOPHOBIA ROLLERCOASTER",PG-13,2.99,24.99
2,166,"ARACHNOPHOBIA ROLLERCOASTER",PG-13,2.99,24.99
2,171,"ARIZONA BANG",PG,2.99,28.99
2,172,"ARIZONA BANG",PG,2.99,28.99
2,173,"ARIZONA BANG",PG,2.99,28.99
2,177,"ARMAGEDDON LOST",G,0.99,10.99
2,178,"ARMAGEDDON LOST",G,0.99,10.99
2,179,"ARMAGEDDON LOST",G,0.99,10.99
2,180,"ARMAGEDDON LOST",G,0.99,10.99
2,181,"ARMY FLINTSTONES",R,0.99,22.99
2,182,"ARMY FLINTSTONES",R,0.99,22.99
2,183,"ARMY FLINTSTONES",R,0.99,22.99
2,184,"ARMY FLINTSTONES",R,0.99,22.99
2,185,"ARTIST COLDBLOODED",NC-17,2.99,10.99
2,186,"ARTIST COLDBLOODED",NC-17,2.99,10.99
2,187,"ARTIST COLDBLOODED",NC-17,2.99,10.99
2,188,"ARTIST COLDBLOODED",NC-17,2.99,10.99
2,192,"ATLANTIS CAUSE",G,2.99,15.99
2,193,"ATLANTIS CAUSE",G,2.99,15.99
2,194,"ATLANTIS CAUSE",G,2.99,15.99
2,195,"ATLANTIS CAUSE",G,2.99,15.99
2,198,"ATTACKS HATE",PG-13,4.99,21.99
2,199,"ATTACKS HATE",PG-13,4.99,21.99
2,200,"ATTACKS HATE",PG-13,4.99,21.99
2,205,"ATTRACTION NEWTON",PG-13,4.99,14.99
2,206,"ATTRACTION NEWTON",PG-13,4.99,14.99
2,207,"AUTUMN CROW",G,4.99,13.99
2,208,"AUTUMN CROW",G,4.99,13.99
2,209,"AUTUMN CROW",G,4.99,13.99
2,210,"BABY HALL",NC-17,4.99,23.99
2,211,"BABY HALL",NC-17,4.99,23.99
2,214,"BACKLASH UNDEFEATED",PG-13,4.99,24.99
2,215,"BACKLASH UNDEFEATED",PG-13,4.99,24.99
2,219,"BADMAN DAWN",R,2.99,22.99
2,220,"BADMAN DAWN",R,2.99,22.99
2,221,"BADMAN DAWN",R,2.99,22.99
2,225,"BAKED CLEOPATRA",G,2.99,20.99
2,226,"BAKED CLEOPATRA",G,2.99,20.99
2,229,"BALLOON HOMEWARD",NC-17,2.99,10.99
2,230,"BALLOON HOMEWARD",NC-17,2.99,10.99
2,231,"BALLOON HOMEWARD",NC-17,2.99,10.99
2,232,"BALLOON HOMEWARD",NC-17,2.99,10.99
2,233,"BALLROOM MOCKINGBIRD",G,0.99,29.99
2,234,"BALLROOM MOCKINGBIRD",G,0.99,29.99
2,240,"BANGER PINOCCHIO",R,0.99,15.99
2,241,"BANGER PINOCCHIO",R,0.99,15.99
2,246,"BARBARELLA STREETCAR",G,2.99,27.99
2,247,"BARBARELLA STREETCAR",G,2.99,27.99
2,251,"BAREFOOT MANCHURIAN",G,2.99,15.99
2,252,"BAREFOOT MANCHURIAN",G,2.99,15.99
2,257,"BASIC EASY",PG-13,2.99,18.99
2,258,"BASIC EASY",PG-13,2.99,18.99
2,259,"BASIC EASY",PG-13,2.99,18.99
2,260,"BEACH HEARTBREAKERS",G,2.99,16.99
